"CHN"	3593680	3594300
"CHF"	3594300	3595940
"MAN"	3595940	3596940
"CHN"	3596940	3597720
"NOF"	3597720	3603940
"OLN"	3603940	3605040
"NOF"	3605040	3606060
"OLF"	3606060	3606950
"NOF"	3606950	3607810
"OLN"	3607810	3608850
"SIL"	3608850	3609670
"CHN"	3609670	3610550
"MAN"	3610550	3611550
"OLF"	3611550	3612380
"OLN"	3612380	3613180
"MAN"	3613180	3614180
"FAN"	3614180	3614820
"NOF"	3614820	3616060
"FAN"	3616060	3616660
"NOF"	3616660	3620350
"OLN"	3620350	3621440
"NOF"	3621440	3624020
"SIL"	3624020	3624820
"NON"	3624820	3625620
"SIL"	3625620	3626420
"CHN"	3626420	3627150
"MAN"	3627150	3628150
"FAN"	3628150	3628750
"SIL"	3628750	3629550
"CXN"	3629550	3630210
"NOF"	3630210	3631020
"CHN"	3631020	3631650
"OLN"	3631650	3632840
"CHN"	3632840	3633470
"OLN"	3633470	3634330
"CHN"	3634330	3634980
"NOF"	3634980	3636060
"OLF"	3636060	3637790
"MAN"	3637790	3639290
"OLN"	3639290	3643930
"FAN"	3643930	3644980
"OLF"	3644980	3645780
"OLN"	3645780	3647590
"CHN"	3647590	3648190
"OLN"	3648190	3650600
"NOF"	3650600	3651910
"OLF"	3651910	3652920
"NOF"	3652920	3653890
"SIL"	3653890	3655600
"NOF"	3655600	3656440
"OLF"	3656440	3657270
"NOF"	3657270	3658370
"OLF"	3658370	3660210
"MAN"	3660210	3661410
"NOF"	3661410	3662420
"FAF"	3662420	3663640
"NOF"	3663640	3664500
"MAN"	3664500	3665300
"NOF"	3665300	3667260
"FAN"	3667260	3668260
"NOF"	3668260	3669670
"OLF"	3669670	3670670
"SIL"	3670670	3671590
"NOF"	3671590	3672390
"CHN"	3672390	3672990
"OLN"	3672990	3674410
"NOF"	3674410	3675380
"CXF"	3675380	3676480
"SIL"	3676480	3677380
"NOF"	3677380	3678880
"MAF"	3678880	3679700
"NOF"	3679700	3680510
"FAN"	3680510	3681110
"FAF"	3681110	3682580
"SIL"	3682580	3683880
"NOF"	3683880	3685750
"SIL"	3685750	3687080
"OLF"	3687080	3688070
"MAF"	3688070	3689380
"CXN"	3689380	3690180
"SIL"	3690180	3690980
"FAN"	3690980	3691980
"OLF"	3691980	3693400
"NOF"	3693400	3695600
"CHN"	3695600	3696600
"CHN"	3696600	3697200
"NON"	3697200	3698070
"SIL"	3698070	3698870
"OLF"	3698870	3700100
"NON"	3700100	3701000
"CHN"	3701000	3701710
"NOF"	3701710	3702520
"OLN"	3702520	3703380
"NOF"	3703380	3704250
"OLN"	3704250	3705060
"NOF"	3705060	3705860
"CHN"	3705860	3706460
"OLN"	3706460	3708230
"NOF"	3708230	3709030
"FAN"	3709030	3710030
"OLN"	3710030	3711900
"CHF"	3711900	3712620
"OLF"	3712620	3713740
"MAF"	3713740	3714760
"OLF"	3714760	3716160
"CHN"	3716160	3716780
"MAN"	3716780	3717780
"OLN"	3717780	3721220
"MAN"	3721220	3722630
"NOF"	3722630	3723860
"MAN"	3723860	3725050
"OLF"	3725050	3727180
"SIL"	3727180	3728070
"FAN"	3728070	3728670
"NOF"	3728670	3729760
"OLF"	3729760	3730560
"NOF"	3730560	3731790
"CHN"	3731790	3732490
"FAN"	3732490	3733590
"SIL"	3733590	3737200
"NOF"	3737200	3738010
"CHN"	3738010	3738610
"FAF"	3738610	3739490
"FAN"	3739490	3740090
"OLN"	3740090	3740890
"OLF"	3740890	3741710
"FAN"	3741710	3742710
"MAF"	3742710	3743710
"FAN"	3743710	3744320
"NOF"	3744320	3746050
"OLN"	3746050	3748880
"CHN"	3748880	3749480
"NOF"	3749480	3751110
"FAN"	3751110	3751720
"FAN"	3751720	3752960
"NOF"	3752960	3755170
"SIL"	3755170	3756070
"FAN"	3756070	3756670
"NOF"	3756670	3757500
"OLF"	3757500	3758300
"NOF"	3758300	3759100
"OLF"	3759100	3761180
"SIL"	3761180	3765330
"MAF"	3765330	3766290
"SIL"	3766290	3767790
"NOF"	3767790	3769210
"SIL"	3769210	3770450
"CHN"	3770450	3771210
"SIL"	3771210	3774130
"NOF"	3774130	3774930
"SIL"	3774930	3780220
"CHN"	3780220	3781010
"SIL"	3781010	3783450
"OLF"	3783450	3784260
"SIL"	3784260	3788980
"NOF"	3788980	3800080
"SIL"	3800080	3801670
"NOF"	3801670	3802570
"SIL"	3802570	3803660
"OLN"	3803660	3804570
"SIL"	3804570	3805380
"NOF"	3805380	3806920
"SIL"	3806920	3807720
"OLF"	3807720	3808520
"SIL"	3808520	3809350
"FAN"	3809350	3809950
"FAN"	3809950	3810960
"SIL"	3810960	3811760
"NOF"	3811760	3813490
"SIL"	3813490	3814930
"NOF"	3814930	3816000
"SIL"	3816000	3823750
"OLF"	3823750	3824570
"SIL"	3824570	3825480
"NOF"	3825480	3826280
"SIL"	3826280	3827090
"NOF"	3827090	3829490
"OLN"	3829490	3831250
"NOF"	3831250	3832320
"OLF"	3832320	3833150
"NOF"	3833150	3836740
"OLN"	3836740	3837580
"NOF"	3837580	3839380
"SIL"	3839380	3843250
"FAN"	3843250	3843850
"NOF"	3843850	3846530
"SIL"	3846530	3847900
"OLF"	3847900	3848710
"SIL"	3848710	3849710
"NOF"	3849710	3850670
"FAN"	3850670	3851690
"SIL"	3851690	3852500
"NOF"	3852500	3855070
"FAF"	3855070	3856070
"NOF"	3856070	3857410
"SIL"	3857410	3859530
"NOF"	3859530	3860410
"SIL"	3860410	3862790
"FAF"	3862790	3863590
"SIL"	3863590	3864530
"OLF"	3864530	3865330
"SIL"	3865330	3872470
"NOF"	3872470	3873270
"SIL"	3873270	3875280
"NON"	3875280	3876080
"SIL"	3876080	3877220
"NOF"	3877220	3880390
"SIL"	3880390	3892640
"NOF"	3892640	3893440
"OLN"	3893440	3894330
"SIL"	3894330	3897440
"CHN"	3897440	3898200
"SIL"	3898200	3900940
"FAN"	3900940	3901750
"SIL"	3901750	3902620
"FAN"	3902620	3904300
"NOF"	3904300	3907160
"OLN"	3907160	3907990
"NOF"	3907990	3910340
"OLN"	3910340	3911350
"MAN"	3911350	3912350
"NOF"	3912350	3914460
"MAN"	3914460	3915660
"NOF"	3915660	3917210
"OLF"	3917210	3918490
"FAF"	3918490	3920500
"MAN"	3920500	3921560
"OLN"	3921560	3922360
"FAN"	3922360	3923360
"OLN"	3923360	3926260
"FAN"	3926260	3927390
"OLN"	3927390	3928540
"FAN"	3928540	3929140
"MAN"	3929140	3930140
"SIL"	3930140	3930940
"OLF"	3930940	3931740
"SIL"	3931740	3932540
"FAN"	3932540	3933710
"OLN"	3933710	3935440
"NOF"	3935440	3936290
"FAN"	3936290	3936890
"NOF"	3936890	3937690
"FAN"	3937690	3938300
"FAN"	3938300	3939300
"OLF"	3939300	3941200
"NOF"	3941200	3942090
"OLN"	3942090	3942890
"NOF"	3942890	3943780
"FAN"	3943780	3944970
"SIL"	3944970	3945780
"NOF"	3945780	3946780
"MAN"	3946780	3947950
"NOF"	3947950	3949860
"MAN"	3949860	3950860
"NOF"	3950860	3952090
"OLF"	3952090	3952890
"NOF"	3952890	3953730
"OLN"	3953730	3954940
"NOF"	3954940	3955930
"SIL"	3955930	3956730
"NOF"	3956730	3960580
"OLN"	3960580	3961380
"NOF"	3961380	3962740
"CHN"	3962740	3963600
"NOF"	3963600	3964940
"SIL"	3964940	3965790
"NOF"	3965790	3969190
"SIL"	3969190	3969990
"NOF"	3969990	3970790
"OLN"	3970790	3972500
"FAN"	3972500	3973950
"MAN"	3973950	3974990
"NOF"	3974990	3975810
"CHN"	3975810	3976410
"OLN"	3976410	3977210
"FAN"	3977210	3978730
"FAN"	3978730	3979330
"FAN"	3979330	3980330
"NOF"	3980330	3982760
"FAN"	3982760	3983800
"NOF"	3983800	3984600
"MAF"	3984600	3985420
"NOF"	3985420	3986220
"OLN"	3986220	3988170
"NOF"	3988170	3989580
"FAN"	3989580	3990180
"OLN"	3990180	3991290
"CXN"	3991290	3992120
"MAN"	3992120	3993120
"NON"	3993120	3994110
"CHN"	3994110	3994710
"NOF"	3994710	3995590
"FAN"	3995590	3996510
"SIL"	3996510	3997520
"CHN"	3997520	3998820
"FAN"	3998820	4000280
"SIL"	4000280	4001470
"NOF"	4001470	4002770
"CHN"	4002770	4003650
"MAF"	4003650	4004650
"SIL"	4004650	4005450
"CHN"	4005450	4006120
"MAN"	4006120	4007150
"SIL"	4007150	4008230
"CHN"	4008230	4008830
"NOF"	4008830	4009630
"MAN"	4009630	4010630
"SIL"	4010630	4011530
"FAN"	4011530	4012530
"SIL"	4012530	4016490
"CXN"	4016490	4017290
"SIL"	4017290	4018430
"MAN"	4018430	4019450
"SIL"	4019450	4021070
"MAN"	4021070	4025680
"FAN"	4025680	4026680
"MAN"	4026680	4027860
"SIL"	4027860	4028880
"FAN"	4028880	4030480
"MAN"	4030480	4032130
"FAN"	4032130	4032730
"MAN"	4032730	4033740
"NOF"	4033740	4034540
"SIL"	4034540	4039270
"FAF"	4039270	4040300
"SIL"	4040300	4041110
"FAN"	4041110	4041940
"SIL"	4041940	4042910
"CHN"	4042910	4043610
"FAN"	4043610	4045000
"NOF"	4045000	4048450
"OLN"	4048450	4050990
"MAN"	4050990	4051990
"OLN"	4051990	4054650
"NON"	4054650	4055630
"MAN"	4055630	4057080
"NON"	4057080	4057970
"OLN"	4057970	4059060
"NON"	4059060	4059860
"OLN"	4059860	4060660
"FAF"	4060660	4062130
"SIL"	4062130	4063410
"NOF"	4063410	4066690
"MAF"	4066690	4067690
"NOF"	4067690	4068510
"SIL"	4068510	4069350
"NOF"	4069350	4070830
"FAN"	4070830	4072170
"SIL"	4072170	4076080
"NOF"	4076080	4076880
"SIL"	4076880	4077980
"NOF"	4077980	4079290
"OLF"	4079290	4080090
"NOF"	4080090	4080960
"FAN"	4080960	4081720
"NOF"	4081720	4082970
"FAN"	4082970	4083760
"SIL"	4083760	4084690
"FAF"	4084690	4085990
"SIL"	4085990	4087180
"MAN"	4087180	4088180
"NOF"	4088180	4089000
"FAF"	4089000	4090600
"SIL"	4090600	4093160
"FAN"	4093160	4095450
"FAF"	4095450	4096630
"NOF"	4096630	4097950
"OLF"	4097950	4098770
"SIL"	4098770	4099880
"NOF"	4099880	4100680
"SIL"	4100680	4107060
"NOF"	4107060	4107860
"CHF"	4107860	4108490
"CXF"	4108490	4109320
"FAN"	4109320	4109920
"SIL"	4109920	4110870
"NOF"	4110870	4113520
"SIL"	4113520	4115340
"NOF"	4115340	4117880
"OLF"	4117880	4118720
"NOF"	4118720	4119620
"SIL"	4119620	4120600
"NOF"	4120600	4124880
"CHN"	4124880	4125480
"NOF"	4125480	4126350
"CHN"	4126350	4126960
"SIL"	4126960	4127840
"FAN"	4127840	4128440
"SIL"	4128440	4129280
"CHN"	4129280	4130480
"SIL"	4130480	4131470
"CHN"	4131470	4132270
"NON"	4132270	4133500
"CHF"	4133500	4134110
"CHN"	4134110	4134910
"NOF"	4134910	4136460
"FAN"	4136460	4137060
"NOF"	4137060	4138610
"FAN"	4138610	4139210
"NOF"	4139210	4140010
"FAN"	4140010	4140610
"NOF"	4140610	4141710
"FAN"	4141710	4142310
"NOF"	4142310	4144410
"SIL"	4144410	4145350
"FAN"	4145350	4147680
"SIL"	4147680	4148480
"CHN"	4148480	4149320
"SIL"	4149320	4150280
"FAN"	4150280	4151030
"SIL"	4151030	4152850
"NOF"	4152850	4154190
"CHN"	4154190	4156480
"CHF"	4156480	4157480
"NOF"	4157480	4158530
"SIL"	4158530	4159930
"FAN"	4159930	4160540
"NOF"	4160540	4161500
"SIL"	4161500	4162420
"OLF"	4162420	4163220
"SIL"	4163220	4165740
"NOF"	4165740	4169180
"FAN"	4169180	4169900
"SIL"	4169900	4170730
"NOF"	4170730	4171530
"CXN"	4171530	4172150
"NOF"	4172150	4176980
"SIL"	4176980	4180470
"FAN"	4180470	4181090
"NOF"	4181090	4182440
"CHN"	4182440	4184200
"NOF"	4184200	4185020
"FAN"	4185020	4185870
"FAN"	4185870	4186870
"CHN"	4186870	4187720
"FAF"	4187720	4188720
"SIL"	4188720	4189650
"NOF"	4189650	4190450
"CXN"	4190450	4191220
"SIL"	4191220	4192130
"FAN"	4192130	4193120
"SIL"	4193120	4194150
"MAN"	4194150	4195150
"NOF"	4195150	4196870
"MAN"	4196870	4197870
"NOF"	4197870	4198690
"FAN"	4198690	4199690
"MAN"	4199690	4200750
"FAN"	4200750	4201790
"NOF"	4201790	4202670
"FAN"	4202670	4204330
"SIL"	4204330	4207090
"NON"	4207090	4208170
"CHN"	4208170	4208770
"CHN"	4208770	4209770
"CHN"	4209770	4210490
"CXN"	4210490	4211490
"NOF"	4211490	4213520
"FAN"	4213520	4214520
"MAF"	4214520	4215530
"NOF"	4215530	4216610
"MAN"	4216610	4217610
"SIL"	4217610	4219010
"MAN"	4219010	4220010
"SIL"	4220010	4220810
"NOF"	4220810	4223990
"MAN"	4223990	4224990
"SIL"	4224990	4226080
"NOF"	4226080	4227700
"FAN"	4227700	4228720
"NOF"	4228720	4230750
"SIL"	4230750	4231760
"NOF"	4231760	4234970
"SIL"	4234970	4235930
"NOF"	4235930	4238150
"MAF"	4238150	4239170
"NOF"	4239170	4240840
"SIL"	4240840	4241670
"NOF"	4241670	4244880
"OLN"	4244880	4247130
"NOF"	4247130	4249560
"OLN"	4249560	4251220
"OLF"	4251220	4252250
"FAN"	4252250	4253210
"NOF"	4253210	4254040
"FAN"	4254040	4255920
"NOF"	4255920	4257570
"SIL"	4257570	4258400
"FAN"	4258400	4259000
"NOF"	4259000	4262180
"FAF"	4262180	4262780
"NOF"	4262780	4263780
"FAN"	4263780	4265690
"SIL"	4265690	4266490
"FAN"	4266490	4267430
"FAN"	4267430	4268440
"FAN"	4268440	4269460
"NOF"	4269460	4270420
"CHN"	4270420	4272120
"NOF"	4272120	4272920
"FAN"	4272920	4273520
"NOF"	4273520	4274320
"CHN"	4274320	4275210
"NON"	4275210	4276390
"OLN"	4276390	4278320
"FAN"	4278320	4278920
"OLF"	4278920	4279840
"CHN"	4279840	4280440
"OLN"	4280440	4281740
"NOF"	4281740	4283520
"SIL"	4283520	4286860
"NOF"	4286860	4288110
"SIL"	4288110	4290640
"FAN"	4290640	4291240
"SIL"	4291240	4292860
"NOF"	4292860	4293670
"SIL"	4293670	4294480
"NOF"	4294480	4298220
"OLN"	4298220	4299030
"NOF"	4299030	4300480
"CXN"	4300480	4301090
"NOF"	4301090	4303090
"OLN"	4303090	4304460
"NOF"	4304460	4306940
"MAN"	4306940	4307950
"OLF"	4307950	4308750
"OLN"	4308750	4309970
"MAN"	4309970	4311920
"FAN"	4311920	4312920
"OLN"	4312920	4315090
"MAF"	4315090	4316090
"OLF"	4316090	4316910
"CHN"	4316910	4317880
"NOF"	4317880	4319160
"OLN"	4319160	4320000
"NOF"	4320000	4321550
"CHN"	4321550	4322400
"OLF"	4322400	4323210
"CHN"	4323210	4323870
"OLN"	4323870	4324770
"CHN"	4324770	4325940
"OLN"	4325940	4326740
"FAN"	4326740	4327990
"NOF"	4327990	4336030
"SIL"	4336030	4343580
"MAF"	4343580	4346220
"FAF"	4346220	4347240
"CHN"	4347240	4347850
"FAF"	4347850	4348850
"MAN"	4348850	4350140
"NOF"	4350140	4350940
"CHN"	4350940	4351800
"FAF"	4351800	4353040
"SIL"	4353040	4353840
"NOF"	4353840	4355930
"SIL"	4355930	4356730
"MAN"	4356730	4358040
"FAN"	4358040	4358840
"SIL"	4358840	4361040
"MAF"	4361040	4362570
"SIL"	4362570	4367230
"OLN"	4367230	4368030
"NOF"	4368030	4371960
"OLN"	4371960	4373540
"NOF"	4373540	4375020
"OLF"	4375020	4376090
"NON"	4376090	4376910
"FAN"	4376910	4378050
"MAF"	4378050	4379020
"NOF"	4379020	4379880
"FAN"	4379880	4380980
"FAN"	4380980	4381610
"MAN"	4381610	4382850
"SIL"	4382850	4384430
"NOF"	4384430	4385710
"MAN"	4385710	4386710
"NOF"	4386710	4387510
"SIL"	4387510	4390150
"MAN"	4390150	4391380
"NOF"	4391380	4392180
"SIL"	4392180	4404800
"NOF"	4404800	4410000
"SIL"	4410000	4415280
"MAF"	4415280	4415880
"SIL"	4415880	4416800
"FAF"	4416800	4418000
"SIL"	4418000	4419450
"OLF"	4419450	4420920
"SIL"	4420920	4421750
"MAF"	4421750	4423320
"SIL"	4423320	4424120
"OLF"	4424120	4426040
"NOF"	4426040	4428500
"CXF"	4428500	4429670
"NOF"	4429670	4431210
"FAN"	4431210	4432010
"MAN"	4432010	4433010
"FAN"	4433010	4434060
"NOF"	4434060	4435080
"OLN"	4435080	4436880
"FAN"	4436880	4437920
"OLN"	4437920	4439340
"MAN"	4439340	4441620
"SIL"	4441620	4445780
"MAN"	4445780	4447370
"SIL"	4447370	4448220
"FAF"	4448220	4449220
"SIL"	4449220	4450020
"OLF"	4450020	4451100
"SIL"	4451100	4451900
"MAN"	4451900	4453230
"SIL"	4453230	4454170
"CXF"	4454170	4454970
"SIL"	4454970	4455930
"MAN"	4455930	4457180
"SIL"	4457180	4458140
"NOF"	4458140	4459600
"FAN"	4459600	4460760
"SIL"	4460760	4461560
"MAF"	4461560	4462590
"SIL"	4462590	4463720
"NOF"	4463720	4464520
"OLF"	4464520	4465520
"SIL"	4465520	4473490
"MAF"	4473490	4474490
"SIL"	4474490	4479310
"FAF"	4479310	4480160
"SIL"	4480160	4481020
"MAF"	4481020	4482050
"NOF"	4482050	4483180
"MAF"	4483180	4484190
"NOF"	4484190	4485960
"SIL"	4485960	4487400
"NOF"	4487400	4488200
"SIL"	4488200	4489020
"OLF"	4489020	4489960
"NOF"	4489960	4491460
"OLF"	4491460	4495530
"MAF"	4495530	4496530
"SIL"	4496530	4502230
"MAN"	4502230	4503250
"NOF"	4503250	4504410
"FAF"	4504410	4505410
"NOF"	4505410	4511870
"FAF"	4511870	4512880
"SIL"	4512880	4513680
"NOF"	4513680	4520610
"FAN"	4520610	4521860
"FAN"	4521860	4523930
"OLF"	4523930	4524740
"FAF"	4524740	4527880
"NOF"	4527880	4528690
"MAF"	4528690	4529690
"NOF"	4529690	4531270
"FAN"	4531270	4532650
"SIL"	4532650	4533520
"FAN"	4533520	4535020
"SIL"	4535020	4535820
"FAN"	4535820	4537490
"SIL"	4537490	4539200
"CXF"	4539200	4540310
"SIL"	4540310	4551500
"FAN"	4551500	4552700
"SIL"	4552700	4554840
"NOF"	4554840	4556580
"FAN"	4556580	4558140
"NOF"	4558140	4558940
"SIL"	4558940	4561540
"FAN"	4561540	4562540
"SIL"	4562540	4563840
"FAN"	4563840	4564460
"SIL"	4564460	4571200
"MAF"	4571200	4572210
"SIL"	4572210	4573540
"NOF"	4573540	4575510
"FAN"	4575510	4576840
"NOF"	4576840	4578040
"SIL"	4578040	4578840
"CXF"	4578840	4579640
"SIL"	4579640	4585280
"CXN"	4585280	4586150
"CHN"	4586150	4586760
"TVF"	4586760	4587760
"SIL"	4587760	4589560
"CXF"	4589560	4590360
"SIL"	4590360	4594550
"TVF"	4594550	4595570
"SIL"	4595570	4596790
"TVF"	4596790	4597790
"SIL"	4597790	4598590
"MAN"	4598590	4599700
"CHF"	4599700	4600330
"SIL"	4600330	4601130
"OLF"	4601130	4602430
"SIL"	4602430	4603760
"MAN"	4603760	4605850
"OLN"	4605850	4606960
"MAF"	4606960	4608680
"SIL"	4608680	4610530
"CHN"	4610530	4611750
"OLN"	4611750	4615160
"CHN"	4615160	4615760
"OLN"	4615760	4616560
"CHN"	4616560	4617270
"OLN"	4617270	4618070
"CHN"	4618070	4618740
"OLN"	4618740	4619650
"CXN"	4619650	4620430
"NOF"	4620430	4622280
"SIL"	4622280	4623080
"FAN"	4623080	4623780
"NOF"	4623780	4625060
"OLN"	4625060	4627300
"CHN"	4627300	4628050
"SIL"	4628050	4628850
"FAN"	4628850	4629850
"OLN"	4629850	4630710
"CXN"	4630710	4631410
"NOF"	4631410	4632290
"CXN"	4632290	4633270
"NOF"	4633270	4635440
"OLN"	4635440	4636680
"CHN"	4636680	4637700
"OLF"	4637700	4639950
"FAN"	4639950	4640700
"NOF"	4640700	4642110
"CXN"	4642110	4642730
"NOF"	4642730	4643580
"SIL"	4643580	4644380
"NOF"	4644380	4646270
"SIL"	4646270	4650860
"CXF"	4650860	4651760
"SIL"	4651760	4652560
"NOF"	4652560	4654010
"SIL"	4654010	4654810
"FAN"	4654810	4655850
"NOF"	4655850	4658900
"OLN"	4658900	4659980
"NOF"	4659980	4660930
"SIL"	4660930	4661730
"CXN"	4661730	4662780
"NOF"	4662780	4666350
"OLF"	4666350	4667150
"NOF"	4667150	4675730
"SIL"	4675730	4676540
"NOF"	4676540	4677520
"SIL"	4677520	4680360
"NOF"	4680360	4682410
"OLF"	4682410	4683210
"NOF"	4683210	4686990
"SIL"	4686990	4688170
"NOF"	4688170	4689090
"SIL"	4689090	4692740
"NOF"	4692740	4696670
"SIL"	4696670	4701060
"NOF"	4701060	4705750
"SIL"	4705750	4706690
"NOF"	4706690	4708550
"OLN"	4708550	4709670
"NOF"	4709670	4711010
"OLF"	4711010	4711810
"NOF"	4711810	4716620
"OLF"	4716620	4717450
"NOF"	4717450	4724990
"SIL"	4724990	4726370
"NOF"	4726370	4734870
"CXF"	4734870	4735730
"SIL"	4735730	4737150
"MAF"	4737150	4738150
"SIL"	4738150	4739910
"FAF"	4739910	4740910
"SIL"	4740910	4741860
"NOF"	4741860	4743110
"SIL"	4743110	4745190
"MAN"	4745190	4746230
"FAF"	4746230	4747380
"OLN"	4747380	4748330
"FAN"	4748330	4748940
"OLF"	4748940	4749760
"SIL"	4749760	4750690
"NOF"	4750690	4753910
"MAN"	4753910	4755040
"NOF"	4755040	4756390
"OLF"	4756390	4757480
"NOF"	4757480	4758280
"FAN"	4758280	4759420
"OLF"	4759420	4760280
"FAN"	4760280	4761110
"SIL"	4761110	4762050
"FAN"	4762050	4764370
"FAN"	4764370	4765600
"MAN"	4765600	4766600
"NOF"	4766600	4767870
"SIL"	4767870	4768700
"NOF"	4768700	4769570
"MAN"	4769570	4770570
"NOF"	4770570	4773140
"CHN"	4773140	4773920
"OLN"	4773920	4775720
"OLF"	4775720	4776530
"SIL"	4776530	4777730
"MAN"	4777730	4779280
"NOF"	4779280	4779880
"MAN"	4779880	4780890
"NOF"	4780890	4782980
"SIL"	4782980	4783950
"MAF"	4783950	4784750
"SIL"	4784750	4786380
"NOF"	4786380	4789390
"MAN"	4789390	4791470
"OLF"	4791470	4792850
"OLN"	4792850	4794290
"NOF"	4794290	4796120
"CXN"	4796120	4796720
"MAN"	4796720	4797990
"CHN"	4797990	4798590
"FAN"	4798590	4800200
"NOF"	4800200	4801030
"OLF"	4801030	4801920
"NOF"	4801920	4802830
"MAN"	4802830	4804240
"FAN"	4804240	4804930
"OLN"	4804930	4806160
"MAN"	4806160	4807160
"FAN"	4807160	4808220
"MAN"	4808220	4809860
"NOF"	4809860	4811010
"CHN"	4811010	4812470
"MAN"	4812470	4813470
"OLN"	4813470	4814070
"MAF"	4814070	4814920
"CHN"	4814920	4815570
"FAN"	4815570	4816600
"MAN"	4816600	4817860
"FAN"	4817860	4818590
"OLF"	4818590	4819840
"CHN"	4819840	4820650
"OLF"	4820650	4821590
"CHN"	4821590	4822320
"NOF"	4822320	4823430
"CHN"	4823430	4824280
"NOF"	4824280	4825080
"CHN"	4825080	4826260
"NOF"	4826260	4827210
"SIL"	4827210	4828240
"NOF"	4828240	4829770
"OLF"	4829770	4830580
"NOF"	4830580	4833030
"CHN"	4833030	4833780
"OLN"	4833780	4834720
"NOF"	4834720	4835820
"SIL"	4835820	4837020
"NOF"	4837020	4839900
"SIL"	4839900	4841060
"OLF"	4841060	4844400
"FAN"	4844400	4845460
"NOF"	4845460	4846260
"FAN"	4846260	4846860
"NOF"	4846860	4848760
"MAN"	4848760	4850590
"NOF"	4850590	4851750
"CHF"	4851750	4852350
"NOF"	4852350	4853760
"MAN"	4853760	4858000
"OLF"	4858000	4858800
"MAN"	4858800	4860660
"OLN"	4860660	4861500
"MAN"	4861500	4865850
"SIL"	4865850	4866870
"MAN"	4866870	4868620
"SIL"	4868620	4869550
"MAN"	4869550	4872460
"NOF"	4872460	4874480
"MAF"	4874480	4875480
"NOF"	4875480	4876730
"SIL"	4876730	4877530
"NOF"	4877530	4879900
"MAN"	4879900	4881140
"OLF"	4881140	4881940
"SIL"	4881940	4884000
"MAF"	4884000	4885180
"SIL"	4885180	4886340
"NOF"	4886340	4887780
"OLN"	4887780	4888610
"NOF"	4888610	4890700
"SIL"	4890700	4891680
"NOF"	4891680	4892950
"SIL"	4892950	4893890
"NOF"	4893890	4897220
"MAN"	4897220	4898240
"NOF"	4898240	4901350
"MAF"	4901350	4902450
"NOF"	4902450	4903820
"SIL"	4903820	4904620
"MAF"	4904620	4905420
"SIL"	4905420	4906630
"NOF"	4906630	4909080
"TVF"	4909080	4909880
"NOF"	4909880	4914480
"MAF"	4914480	4915520
"SIL"	4915520	4916320
"OLF"	4916320	4917320
"NOF"	4917320	4921560
"OLF"	4921560	4922370
"NOF"	4922370	4923560
"OLF"	4923560	4927370
"FAN"	4927370	4928370
"SIL"	4928370	4929410
"FAN"	4929410	4930230
"OLN"	4930230	4931180
"FAF"	4931180	4932230
"OLN"	4932230	4933030
"FAN"	4933030	4934470
"NOF"	4934470	4935530
"OLN"	4935530	4936870
"MAF"	4936870	4937880
"FAN"	4937880	4938980
"FAF"	4938980	4939780
"FAN"	4939780	4941000
"SIL"	4941000	4944010
"NOF"	4944010	4945150
"FAF"	4945150	4946290
"NOF"	4946290	4947330
"OLF"	4947330	4948140
"SIL"	4948140	4949360
"OLF"	4949360	4951450
"MAN"	4951450	4952460
"FAN"	4952460	4953470
"NOF"	4953470	4954710
"SIL"	4954710	4956730
"NOF"	4956730	4957810
"OLF"	4957810	4958860
"SIL"	4958860	4960050
"NOF"	4960050	4964440
"SIL"	4964440	4965870
"NOF"	4965870	4968230
"SIL"	4968230	4972340
"NOF"	4972340	4973510
"OLN"	4973510	4974310
"NOF"	4974310	4975950
"SIL"	4975950	4976750
"NOF"	4976750	4978000
"SIL"	4978000	4979820
"NOF"	4979820	4983640
"MAF"	4983640	4984850
"NOF"	4984850	4986390
"SIL"	4986390	4987740
"FAF"	4987740	4988760
"SIL"	4988760	4990200
"MAF"	4990200	4992030
"SIL"	4992030	4993390
"NOF"	4993390	4994190
"SIL"	4994190	4997860
"OLF"	4997860	4998750
"FAN"	4998750	5000120
"MAF"	5000120	5001120
"FAN"	5001120	5002420
"SIL"	5002420	5003420
"FAN"	5003420	5006590
"SIL"	5006590	5007740
"FAN"	5007740	5011070
"NOF"	5011070	5012490
"MAF"	5012490	5013490
"NOF"	5013490	5017040
"SIL"	5017040	5018510
"NOF"	5018510	5020730
"FAN"	5020730	5023790
"NOF"	5023790	5024960
"MAN"	5024960	5026110
"MAF"	5026110	5026990
"SIL"	5026990	5027880
"OLF"	5027880	5028680
"SIL"	5028680	5030620
"FAN"	5030620	5033750
"NOF"	5033750	5034620
"SIL"	5034620	5035510
"FAN"	5035510	5036540
"OLF"	5036540	5037550
"SIL"	5037550	5040860
"NOF"	5040860	5041660
"SIL"	5041660	5042460
"NOF"	5042460	5047340
"SIL"	5047340	5048550
"NOF"	5048550	5049360
"SIL"	5049360	5050160
"NOF"	5050160	5051910
"SIL"	5051910	5053310
"CHN"	5053310	5053910
"OLF"	5053910	5054710
"SIL"	5054710	5056410
"FAN"	5056410	5057060
"FAN"	5057060	5058690
"NOF"	5058690	5059670
"SIL"	5059670	5060740
"NOF"	5060740	5062050
"FAN"	5062050	5062650
"SIL"	5062650	5063450
"CHN"	5063450	5064050
"SIL"	5064050	5065130
"FAN"	5065130	5066190
